id,send_date,resp_date,days_to_resp,t_mohammad,t_good,treatments,resp_true,reject1,unclear1,accept1,school_type,bigcity,region,above_median_student,above_median_grades,above_median_non_danes
547,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Sjælland,1,0,1
548,2017-03-05,2017-03-09,4,1,1,0,1,0,1,0,1,0,Region Syddanmark,1,1,0
549,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Syddanmark,1,1,0
550,2017-03-05,2017-03-13,8,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,0,0
551,2017-03-05,2017-03-06,1,1,0,1,0,1,0,0,1,1,Region Hovedstaden,1,1,0
552,2017-03-05,2017-03-07,2,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,0,1
553,2017-03-05,2017-03-07,2,0,1,2,1,0,0,1,0,0,Region Syddanmark,1,1,0
554,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,0,1,Region Hovedstaden,0,1,0
555,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,0,Region Syddanmark,0,NA,0
556,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Syddanmark,1,1,1
557,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Sjælland,1,0,0
558,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Syddanmark,1,0,0
559,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,1,Region Hovedstaden,0,NA,1
560,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Midtjylland,1,1,0
561,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Hovedstaden,1,0,1
562,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Midtjylland,0,NA,1
563,2017-03-05,NA,NA,0,0,3,0,1,0,0,0,1,Region Hovedstaden,0,0,1
564,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Midtjylland,1,0,1
565,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Nordjylland,0,0,0
566,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Midtjylland,1,1,0
567,2017-03-05,2017-03-09,4,0,1,2,1,0,0,1,1,1,Region Hovedstaden,1,0,1
568,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,1,1,Region Hovedstaden,1,1,1
569,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,1,Region Nordjylland,1,1,1
570,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,1,Region Nordjylland,1,1,1
571,2017-03-05,2017-03-05,0,0,1,2,1,0,1,0,1,0,Region Syddanmark,0,NA,0
572,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,0,Region Midtjylland,0,NA,0
573,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Syddanmark,1,1,0
574,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Midtjylland,1,NA,1
575,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Midtjylland,0,0,0
576,2017-03-05,2017-03-09,4,1,0,1,1,1,0,0,0,1,Region Hovedstaden,1,1,1
577,2017-03-05,NA,NA,0,1,2,0,1,0,0,0,1,Region Hovedstaden,0,NA,1
578,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,0,1
579,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Midtjylland,0,NA,0
580,2017-03-05,2017-03-08,3,1,1,0,0,1,0,0,0,0,Region Syddanmark,0,0,0
581,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,0,Region Midtjylland,0,1,1
582,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,0,1
583,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Midtjylland,1,0,0
584,2017-03-05,2017-03-08,3,0,0,3,1,1,0,0,0,1,Region Hovedstaden,0,0,1
585,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Sjælland,0,1,0
586,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,0,Region Sjælland,NA,NA,NA
587,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Sjælland,1,1,1
588,2017-03-05,2017-03-05,0,0,1,2,0,1,0,0,1,0,Region Nordjylland,1,1,1
589,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Syddanmark,1,0,1
590,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,1,1
591,2017-03-05,2017-03-09,4,0,0,3,1,0,0,1,0,0,Region Nordjylland,0,NA,0
592,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,1,Region Midtjylland,0,1,1
593,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,1,Region Hovedstaden,1,0,1
594,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,0,Region Sjælland,0,NA,1
595,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Midtjylland,0,1,0
596,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,1,Region Syddanmark,0,1,1
597,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Midtjylland,0,0,0
598,2017-03-05,2017-03-07,2,1,0,1,1,0,0,1,1,1,Region Hovedstaden,1,0,1
599,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,1,0
600,2017-03-05,2017-03-10,5,0,0,3,1,0,1,0,1,0,Region Syddanmark,0,0,1
601,2017-03-05,2017-03-06,1,0,1,2,0,1,0,0,1,0,Region Nordjylland,1,0,1
602,2017-03-05,NA,NA,0,0,3,0,1,0,0,0,1,Region Hovedstaden,0,0,0
603,2017-03-05,2017-03-07,2,0,1,2,1,1,0,0,0,1,Region Hovedstaden,0,1,1
604,2017-03-05,2017-03-07,2,1,0,1,1,0,1,0,1,1,Region Hovedstaden,0,1,0
605,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Syddanmark,1,0,0
606,2017-03-05,2017-03-07,2,0,0,3,1,0,1,0,1,1,Region Hovedstaden,1,0,1
607,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Nordjylland,0,NA,0
608,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Syddanmark,0,0,1
609,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,1,1,Region Hovedstaden,0,NA,1
610,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,1,Region Midtjylland,1,1,1
611,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Sjælland,1,0,1
612,2017-03-05,2017-03-07,2,0,1,2,1,0,0,1,1,1,Region Syddanmark,1,0,1
613,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Hovedstaden,0,0,1
614,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,NA,1
615,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,1,Region Hovedstaden,0,1,0
616,2017-03-05,2017-03-09,4,0,1,2,1,1,0,0,1,1,Region Hovedstaden,1,1,0
617,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Sjælland,1,NA,0
618,2017-03-05,2017-03-08,3,1,0,1,1,0,1,0,1,0,Region Sjælland,1,0,0
619,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,1,Region Hovedstaden,1,1,1
620,2017-03-05,2017-03-07,2,0,1,2,1,1,0,0,0,0,Region Nordjylland,0,NA,0
621,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,1,0,Region Sjælland,1,1,0
622,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,1,1,Region Hovedstaden,1,1,1
623,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,1,Region Midtjylland,1,1,1
624,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Nordjylland,1,0,1
625,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Nordjylland,1,1,0
626,2017-03-05,NA,NA,1,1,0,0,1,0,0,0,0,Region Sjælland,1,1,1
627,2017-03-05,2017-03-08,3,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,1,1
628,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,0,1
629,2017-03-05,2017-03-08,3,1,1,0,1,0,1,0,1,1,Region Nordjylland,1,1,0
630,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Midtjylland,1,0,0
631,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,1,Region Hovedstaden,0,1,0
632,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,1,Region Midtjylland,0,1,0
633,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,1,0,Region Syddanmark,1,0,1
634,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Syddanmark,1,0,0
635,2017-03-05,2017-03-09,4,0,1,2,1,0,1,0,1,0,Region Midtjylland,1,NA,0
636,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Syddanmark,0,1,1
637,2017-03-05,2017-03-05,0,0,1,2,1,0,0,1,0,0,Region Midtjylland,1,1,1
638,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,1,Region Midtjylland,1,0,1
639,2017-03-05,2017-03-08,3,0,0,3,1,0,1,0,0,0,Region Midtjylland,0,NA,0
640,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Nordjylland,0,NA,0
641,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Sjælland,0,NA,0
642,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,1,Region Hovedstaden,1,0,1
643,2017-03-05,2017-03-07,2,0,0,3,1,0,1,0,1,0,Region Sjælland,1,1,1
644,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Syddanmark,0,0,1
645,2017-03-05,2017-03-07,2,1,1,0,1,1,0,0,0,0,Region Midtjylland,0,NA,0
646,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Sjælland,1,0,1
647,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Sjælland,0,0,0
648,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,0,0,Region Syddanmark,0,1,0
649,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Sjælland,1,0,1
650,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,1,Region Hovedstaden,1,0,1
651,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Nordjylland,1,0,0
652,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,0,1
653,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Nordjylland,0,NA,0
654,2017-03-05,2017-03-07,2,0,0,3,1,1,0,0,1,1,Region Hovedstaden,1,1,1
655,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,1,Region Hovedstaden,1,1,1
656,2017-03-05,2017-03-06,1,1,0,1,0,1,0,0,0,1,Region Hovedstaden,1,1,1
657,2017-03-05,2017-03-07,2,0,1,2,1,0,1,0,1,0,Region Midtjylland,1,1,0
658,2017-03-05,2017-03-07,2,1,0,1,1,0,1,0,1,0,Region Syddanmark,1,1,0
659,2017-03-05,2017-03-05,0,0,0,3,1,0,1,0,0,0,Region Syddanmark,0,NA,0
660,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Midtjylland,0,NA,0
661,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,0,Region Syddanmark,0,0,1
662,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Midtjylland,0,1,0
663,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,1,Region Nordjylland,1,1,0
664,2017-03-05,2017-03-07,2,1,1,0,1,1,0,0,1,1,Region Hovedstaden,1,1,1
665,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,0,0,Region Midtjylland,0,NA,1
666,2017-03-05,2017-03-07,2,1,0,1,1,0,0,1,1,0,Region Nordjylland,0,0,1
667,2017-03-05,2017-03-06,1,1,0,1,0,1,0,0,1,0,Region Midtjylland,1,0,1
668,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Nordjylland,0,0,0
669,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Sjælland,0,1,0
670,2017-03-05,2017-03-09,4,1,1,0,1,0,1,0,1,0,Region Nordjylland,0,0,0
671,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,1,0,Region Syddanmark,1,1,1
672,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,1,Region Hovedstaden,1,1,1
673,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,0,Region Sjælland,0,1,1
674,2017-03-05,2017-03-07,2,1,1,0,1,0,1,0,1,0,Region Syddanmark,0,0,0
675,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Syddanmark,1,1,1
676,2017-03-05,2017-03-07,2,1,0,1,1,1,0,0,0,0,Region Syddanmark,0,1,1
677,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Syddanmark,NA,NA,NA
678,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Nordjylland,0,NA,0
679,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,0,Region Midtjylland,0,1,0
680,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Sjælland,1,0,0
681,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,1,Region Hovedstaden,1,1,0
682,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,1,0,Region Sjælland,1,1,0
683,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,0,0
684,2017-03-05,NA,NA,1,0,1,0,1,0,0,0,0,Region Syddanmark,0,1,0
685,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Nordjylland,0,1,1
686,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,1,Region Syddanmark,0,NA,0
687,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Syddanmark,1,0,1
688,2017-03-05,2017-03-07,2,0,1,2,1,0,1,0,1,0,Region Syddanmark,0,NA,0
689,2017-03-05,2017-03-09,4,1,1,0,1,0,1,0,1,0,Region Midtjylland,1,1,0
690,2017-03-05,2017-03-08,3,0,1,2,1,0,0,1,1,1,Region Hovedstaden,1,1,1
691,2017-03-05,2017-03-07,2,0,1,2,1,0,1,0,1,1,Region Midtjylland,0,1,1
692,2017-03-05,2017-03-07,2,1,1,0,1,0,1,0,1,0,Region Midtjylland,0,1,1
693,2017-03-05,2017-03-14,9,1,1,0,1,0,0,1,1,0,Region Midtjylland,0,0,0
694,2017-03-05,NA,NA,1,0,1,0,1,0,0,0,1,Region Syddanmark,0,0,0
695,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Midtjylland,0,1,0
696,2017-03-05,2017-03-10,5,1,0,1,1,1,0,0,1,0,Region Sjælland,0,NA,1
697,2017-03-05,2017-03-07,2,0,0,3,1,1,0,0,0,1,Region Hovedstaden,0,NA,0
698,2017-03-05,2017-03-06,1,1,1,0,0,1,0,0,1,1,Region Hovedstaden,1,1,0
699,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,0,0,Region Midtjylland,0,NA,0
700,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,0,0,1
701,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,1,Region Syddanmark,0,0,0
702,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,0,Region Midtjylland,0,0,0
703,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Syddanmark,0,NA,0
704,2017-03-05,2017-03-10,5,1,0,1,1,0,1,0,1,0,Region Midtjylland,0,NA,0
705,2017-03-05,2017-03-06,1,0,1,2,0,1,0,0,0,1,Region Hovedstaden,0,0,1
706,2017-03-05,2017-03-07,2,1,1,0,1,1,0,0,0,0,Region Syddanmark,0,0,0
707,2017-03-05,2017-03-07,2,0,1,2,1,0,1,0,1,0,Region Sjælland,0,0,0
708,2017-03-05,NA,NA,0,0,3,0,1,0,0,0,0,Region Syddanmark,0,0,0
709,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Midtjylland,0,1,0
710,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,0,0,Region Nordjylland,0,NA,0
711,2017-03-05,2017-03-09,4,1,1,0,1,0,1,0,1,0,Region Midtjylland,1,NA,0
712,2017-03-05,2017-03-16,11,0,0,3,1,0,1,0,0,1,Region Hovedstaden,0,NA,0
713,2017-03-05,2017-03-07,2,0,0,3,1,1,0,0,1,1,Region Hovedstaden,1,0,1
714,2017-03-05,2017-03-08,3,0,0,3,1,0,0,1,1,0,Region Sjælland,1,0,1
715,2017-03-05,2017-03-08,3,1,1,0,1,0,1,0,1,0,Region Nordjylland,1,0,1
716,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Syddanmark,1,1,1
717,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,1,0
718,2017-03-05,NA,NA,0,0,3,0,1,0,0,0,0,Region Sjælland,0,1,0
719,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Midtjylland,1,1,0
720,2017-03-05,2017-03-07,2,1,0,1,1,0,1,0,0,0,Region Nordjylland,0,NA,0
721,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,0,Region Midtjylland,0,NA,0
722,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,1,Region Hovedstaden,1,1,1
723,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,1,Region Hovedstaden,1,1,0
724,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Syddanmark,1,0,1
725,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Sjælland,1,1,0
726,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,0,0,Region Sjælland,0,NA,1
727,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Midtjylland,0,1,0
728,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,1,Region Hovedstaden,0,0,1
729,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,0,1,0
730,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,0,0,Region Syddanmark,0,0,0
731,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,1,Region Hovedstaden,NA,NA,NA
732,2017-03-05,2017-03-07,2,1,0,1,1,0,1,0,1,0,Region Midtjylland,0,0,0
733,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Sjælland,1,0,0
734,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Sjælland,1,1,0
735,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,1,Region Midtjylland,1,0,1
736,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Sjælland,0,0,0
737,2017-03-05,2017-03-07,2,0,1,2,1,0,1,0,1,0,Region Midtjylland,1,0,0
738,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Hovedstaden,1,1,0
739,2017-03-05,NA,NA,0,1,2,0,1,0,0,0,0,Region Sjælland,0,1,0
740,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Midtjylland,1,0,1
741,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Midtjylland,0,0,1
742,2017-03-05,2017-03-07,2,0,1,2,1,0,0,1,1,0,Region Syddanmark,1,0,1
743,2017-03-05,2017-03-05,0,0,1,2,0,1,0,0,0,0,Region Nordjylland,NA,NA,NA
744,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,0,NA,1
745,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Midtjylland,1,1,1
746,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,1,Region Hovedstaden,0,NA,0
747,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,0,Region Nordjylland,0,NA,0
748,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,1,Region Midtjylland,1,1,1
749,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,0,0,Region Midtjylland,1,1,1
750,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,1,Region Midtjylland,1,0,1
751,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Midtjylland,1,1,1
752,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,0,Region Midtjylland,0,NA,0
753,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Syddanmark,0,NA,0
754,2017-03-05,2017-03-10,5,1,0,1,1,1,0,0,1,1,Region Hovedstaden,0,NA,0
755,2017-03-05,2017-03-08,3,0,0,3,0,1,0,0,1,0,Region Sjælland,1,0,1
756,2017-03-05,2017-03-13,8,1,1,0,1,1,0,0,0,1,Region Hovedstaden,NA,NA,NA
757,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,1,Region Hovedstaden,1,0,1
758,2017-03-05,2017-03-13,8,1,0,1,1,0,0,1,1,0,Region Sjælland,0,0,0
759,2017-03-05,2017-03-20,15,1,1,0,1,0,0,1,1,1,Region Nordjylland,1,0,1
760,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,0,Region Midtjylland,0,NA,0
761,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Syddanmark,0,1,1
762,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,1,Region Nordjylland,0,NA,0
763,2017-03-05,2017-03-07,2,1,0,1,1,1,0,0,0,0,Region Sjælland,0,0,0
764,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Syddanmark,0,0,0
765,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Midtjylland,0,NA,1
766,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,0,0,Region Syddanmark,0,1,0
767,2017-03-05,2017-03-05,0,0,0,3,1,0,1,0,0,0,Region Syddanmark,0,NA,0
768,2017-03-05,2017-03-16,11,0,1,2,1,0,0,1,1,0,Region Syddanmark,1,1,1
769,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,0,Region Syddanmark,0,1,0
770,2017-03-05,2017-03-06,1,0,1,2,0,1,0,0,1,1,Region Midtjylland,1,0,1
771,2017-03-05,2017-03-06,1,0,1,2,0,1,0,0,1,0,Region Sjælland,1,0,1
772,2017-03-05,2017-03-07,2,0,1,2,1,1,0,0,0,0,Region Midtjylland,0,NA,1
773,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Syddanmark,1,1,1
774,2017-03-05,2017-03-06,1,1,0,1,0,1,0,0,0,0,Region Sjælland,0,1,0
775,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Syddanmark,1,0,1
776,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,0,1
777,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,1,1,Region Hovedstaden,1,1,1
778,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,1,Region Hovedstaden,1,0,1
779,2017-03-05,2017-03-07,2,1,1,0,1,1,0,0,1,1,Region Hovedstaden,1,0,1
780,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,1,Region Hovedstaden,1,1,1
781,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Nordjylland,0,0,0
782,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,1,Region Midtjylland,1,1,1
783,2017-03-05,2017-03-07,2,0,0,3,1,0,0,1,0,0,Region Midtjylland,0,0,1
784,2017-03-05,2017-03-05,0,1,1,0,1,0,0,1,1,0,Region Midtjylland,1,1,0
785,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Syddanmark,1,1,0
786,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,0,Region Syddanmark,0,0,0
787,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,1,Region Midtjylland,1,1,1
788,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,1,0,Region Syddanmark,0,0,1
789,2017-03-05,2017-03-07,2,0,1,2,1,0,1,0,1,0,Region Nordjylland,0,0,0
790,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,0,1
791,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,1,Region Hovedstaden,0,NA,0
792,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,1,Region Hovedstaden,1,1,1
793,2017-03-05,2017-03-06,1,0,1,2,0,1,0,0,1,1,Region Hovedstaden,0,0,1
794,2017-03-05,2017-03-07,2,0,0,3,1,0,1,0,1,0,Region Sjælland,1,0,1
795,2017-03-05,2017-03-07,2,0,1,2,1,0,0,1,1,1,Region Nordjylland,0,1,0
796,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,0,0,Region Nordjylland,1,1,1
797,2017-03-05,2017-03-22,17,1,0,1,1,0,1,0,1,0,Region Midtjylland,0,0,0
798,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,1,0,Region Sjælland,0,NA,0
799,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Sjælland,0,0,0
800,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Midtjylland,0,1,0
801,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Sjælland,1,NA,0
802,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Midtjylland,1,1,0
803,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,0,Region Syddanmark,0,1,0
804,2017-03-05,2017-03-07,2,0,0,3,1,0,1,0,1,0,Region Midtjylland,0,NA,0
805,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Midtjylland,1,1,1
806,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,1,Region Hovedstaden,1,1,1
807,2017-03-05,2017-03-05,0,1,0,1,1,1,0,0,1,1,Region Nordjylland,0,1,1
808,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,0,1,Region Syddanmark,NA,NA,NA
809,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Syddanmark,0,0,0
810,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Midtjylland,1,1,1
811,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,1,Region Syddanmark,1,1,1
812,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,0,Region Syddanmark,0,1,0
813,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Hovedstaden,1,0,1
814,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Syddanmark,0,NA,0
815,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Midtjylland,1,0,1
816,2017-03-05,2017-03-07,2,0,0,3,0,1,0,0,1,0,Region Midtjylland,1,0,1
817,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Midtjylland,0,NA,0
818,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,0,0,Region Midtjylland,0,NA,0
